Price,Close,High,Low,Open,Volume
Ticker,WBTC-USD,WBTC-USD,WBTC-USD,WBTC-USD,WBTC-USD
Date,,,,,
2025-07-15,117622.5859375,119712.40625,116028.0546875,119705.671875,394437475
2025-07-16,118546.8046875,119766.65625,117111.0546875,117619.671875,314279635
2025-07-17,119339.5,120367.7421875,117660.53125,118547.4375,369548375
2025-07-18,117815.8125,120436.640625,116922.0078125,119332.90625,366584170
2025-07-19,117807.265625,118313.4453125,117507.1796875,117816.3984375,154840071
2025-07-20,117263.3125,118649.296875,116810.578125,117811.5546875,267818429
2025-07-21,117373.2734375,119372.5390625,116723.5625,117261.6328125,357935209
2025-07-22,119902.4453125,120048.2109375,116629.828125,117371.484375,450408493
2025-07-23,118503.5546875,119913.4296875,117403.1953125,119905.265625,372962836
2025-07-24,118252.6484375,119216.6015625,117242.578125,118512.53125,355790244
2025-07-25,117375.734375,118312.5703125,115047.328125,118253.265625,410056866
2025-07-26,117890.7421875,118125.2734375,117162.46875,117375.75,156814301
2025-07-27,119346.0234375,119632.1953125,117829.5546875,117890.6171875,184169109
2025-07-28,117816.59375,119540.0859375,117483.1875,119348.7265625,277478417
2025-07-29,117690.2265625,118848.4453125,117028.484375,117827.7734375,275368691
2025-07-30,117653.9453125,118332.0859375,116022.109375,117703.96875,302832737
2025-07-31,115740.8828125,118646.765625,115693.4453125,117653.515625,253758997
